ID,name,generation,height,weight,baseExperience,isDefault,color,shape,habitat,isLegendary,image
836,boltund,8,10,340,172,True,yellow,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/836.png
837,rolycoly,8,3,120,48,True,black,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/837.png
838,carkol,8,11,780,144,True,black,legs,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/838.png
839,coalossal,8,28,3105,255,True,black,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/839.png
840,applin,8,2,5,52,True,green,squiggle,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/840.png
841,flapple,8,3,10,170,True,green,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/841.png
842,appletun,8,4,130,170,True,green,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/842.png
843,silicobra,8,22,76,63,True,green,squiggle,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/843.png
844,sandaconda,8,38,655,179,True,green,squiggle,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/844.png
845,cramorant,8,8,180,166,True,blue,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/845.png
846,arrokuda,8,5,10,56,True,brown,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/846.png
847,barraskewda,8,13,300,172,True,brown,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/847.png
848,toxel,8,4,110,48,True,purple,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/848.png
849,toxtricity-amped,8,16,400,176,True,purple,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/849.png
850,sizzlipede,8,7,10,61,True,red,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/850.png
851,centiskorch,8,30,1200,184,True,red,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/851.png
852,clobbopus,8,6,40,62,True,brown,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/852.png
853,grapploct,8,16,390,168,True,blue,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/853.png
854,sinistea,8,1,2,62,True,purple,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/854.png
855,polteageist,8,2,4,178,True,purple,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/855.png
856,hatenna,8,4,34,53,True,pink,legs,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/856.png
857,hattrem,8,6,48,130,True,pink,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/857.png
858,hatterene,8,21,51,255,True,pink,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/858.png
859,impidimp,8,4,55,53,True,pink,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/859.png
860,morgrem,8,8,125,130,True,pink,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/860.png
861,grimmsnarl,8,15,610,255,True,purple,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/861.png
862,obstagoon,8,16,460,260,True,gray,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/862.png
863,perrserker,8,8,280,154,True,brown,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/863.png
864,cursola,8,10,4,179,True,white,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/864.png
865,sirfetchd,8,8,1170,177,True,white,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/865.png
866,mr-rime,8,15,582,182,True,purple,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/866.png
867,runerigus,8,16,666,169,True,gray,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/867.png
868,milcery,8,2,3,54,True,white,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/868.png
869,alcremie,8,3,5,173,True,white,blob,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/869.png
870,falinks,8,30,620,165,True,yellow,heads,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/870.png
871,pincurchin,8,3,10,152,True,purple,tentacles,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/871.png
872,snom,8,3,38,37,True,white,squiggle,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/872.png
873,frosmoth,8,13,420,166,True,white,bug-wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/873.png
874,stonjourner,8,25,5200,165,True,gray,legs,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/874.png
875,eiscue-ice,8,14,890,165,True,blue,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/875.png
876,indeedee-male,8,9,280,166,True,purple,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/876.png
877,morpeko-full-belly,8,3,30,153,True,yellow,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/877.png
878,cufant,8,12,1000,66,True,yellow,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/878.png
879,copperajah,8,30,6500,175,True,green,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/879.png
880,dracozolt,8,18,1900,177,True,green,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/880.png
881,arctozolt,8,23,1500,177,True,blue,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/881.png
882,dracovish,8,23,2150,177,True,green,legs,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/882.png
883,arctovish,8,20,1750,177,True,blue,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/883.png
884,duraludon,8,18,400,187,True,white,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/884.png
885,dreepy,8,5,20,54,True,green,squiggle,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/885.png
886,drakloak,8,14,110,144,True,green,arms,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/886.png
887,dragapult,8,30,500,300,True,green,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/887.png
888,zacian,8,28,1100,335,True,blue,quadruped,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/888.png
889,zamazenta,8,29,2100,335,True,red,quadruped,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/889.png
890,eternatus,8,200,9500,345,True,purple,wings,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/890.png
891,kubfu,8,6,120,77,True,gray,upright,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/891.png
892,urshifu-single-strike,8,19,1050,275,True,gray,humanoid,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/892.png
893,zarude,8,18,700,300,True,green,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/893.png
894,regieleki,8,12,1450,290,True,yellow,humanoid,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/894.png
895,regidrago,8,21,2000,290,True,green,humanoid,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/895.png
896,glastrier,8,22,8000,290,True,white,quadruped,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/896.png
897,spectrier,8,20,445,290,True,black,quadruped,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/897.png
898,calyrex,8,11,77,250,True,green,humanoid,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png
899,wyrdeer,8,18,951,263,True,gray,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png
900,kleavor,8,18,890,175,True,brown,bug-wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png
901,ursaluna,8,24,2900,275,True,brown,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png
902,basculegion-male,8,30,1100,265,True,green,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png
903,sneasler,8,13,430,102,True,gray,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png
904,overqwil,8,25,605,179,True,black,fish,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png
905,enamorus-incarnate,8,16,480,116,True,pink,arms,none,True,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png
906,sprigatito,9,4,41,62,True,green,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png
907,floragato,9,9,122,144,True,green,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png
908,meowscarada,9,15,312,265,True,green,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png
909,fuecoco,9,4,98,62,True,red,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png
910,crocalor,9,10,307,144,True,red,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png
911,skeledirge,9,16,3265,265,True,red,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png
912,quaxly,9,5,61,62,True,white,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png
913,quaxwell,9,12,215,144,True,blue,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png
914,quaquaval,9,18,619,265,True,blue,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png
915,lechonk,9,5,102,51,True,gray,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png
916,oinkologne-male,9,10,1200,171,True,gray,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png
917,tarountula,9,3,40,42,True,white,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png
918,spidops,9,10,165,141,True,green,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png
919,nymble,9,2,10,42,True,gray,armor,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png
920,lokix,9,10,175,158,True,gray,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png
921,pawmi,9,3,25,48,True,yellow,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png
922,pawmo,9,4,65,123,True,yellow,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png
923,pawmot,9,9,410,245,True,yellow,upright,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png
924,tandemaus,9,3,18,61,True,white,heads,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/924.png
925,maushold-family-of-four,9,3,23,165,True,white,heads,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/925.png
926,fidough,9,3,109,62,True,yellow,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/926.png
927,dachsbun,9,5,149,167,True,brown,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/927.png
928,smoliv,9,3,65,52,True,green,legs,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png
929,dolliv,9,6,119,124,True,green,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png
930,arboliva,9,14,482,255,True,green,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png
931,squawkabilly-green-plumage,9,6,24,146,True,green,wings,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png
932,nacli,9,4,160,56,True,brown,ball,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png
933,naclstack,9,6,1050,124,True,brown,quadruped,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png
934,garganacl,9,23,2400,250,True,brown,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png
935,charcadet,9,6,105,51,True,red,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png
936,armarouge,9,15,850,263,True,red,humanoid,none,False,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png
